customer_code,customer_name,customer_name_ar,salesman_code,salesman_name,type,group_name,category,area,phone,credit_days,credit_limit,notes,is_active
CA2440,ABIET CAFE - SABAH SALEEM,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA2441,EMPRESSED BAKERY - QURAIN,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
CA2442,YOURS PASTRY BAR - SHARQ,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2443,K9 CAFE - SALWA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2444,YARDEK COFFEE - ABU HALIFA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2445,CAKE ME AWAY - HAWALLY,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA2448,LIGHT FEILDS - ARDIYA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2449,ALZAHRA HOME,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA2450,WOK N GRILL HOUSE REST - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2451,KEIRESTAURANT - KUWAIT CITY,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2452,LEREVE BAKERY - AL QURAIN,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2453,VIOLLA PASTRY - FARWANIYA - 94477274,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA2454,TRUCK - MANGAF,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2455,HEFAURE LONDON - ARDIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2456,DIVA GYM CAFE - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2457,KHAU GALLY - SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2458,AL MUSAK - ADAN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2459,CENTRAL KITCHEN - SHARQ T21 TOWER,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2460,SOLA COFFEE - ABDULLA AL MUBARAK,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2461,HOME - SABAH AL SALEM BLOCK 5 ST1 JEDA19 H9,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2462,DAMA CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2463,SWEET AND POSITIVE,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2464,ALFA KUWAIT - SHARQ,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2465,GO WALLS,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2466,YUMZI,,SS,SHIRAZ AHMED,,,,,,30,0.000,,true
CA2467,AL MUTHARI (SPECIAL OFFER) - JAHRA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2468,JALDI CAFE - MIRQAB,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2469,VTERRA CENTRAL KITCHEN - SHARQ,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2470,HANAN - ARIA SALWA HOME 5 FL1 FLAT4,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2471,NUMOU - LIGHT FEILD - ARDIYA,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA2472,WOW STEAK RESTAURANT - MANGAF,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2473,AL RIF MASRY CO. - SABAHAL NASSER,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2474,LEVO PASTRY - SALWA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2475,ERA CAFE - RIQA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2476,CAREMINO - ANDALUS,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2477,SPECIAL JUICE - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2478,LA VERDE CAFE - SHARQ,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA2479,NOHA - AL THURAYA COPLEX SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2480,HAYAT AL SANIE - AL SALAM BL7 ST703 H18,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2481,SiMit CAFE - MAHABOULA,,RK,RAWAD KASEM,,,,,,30,0.000,,true
CA2482,CHICCO,,ME,NADER ADLY FARHAT,,,,,,30,0.000,,true
CA2483,JUWAINA CO - JALEEB,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2484,DIET SENCE - SHUWAIKH BEHIND LOOND MARK,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA2485,ADDICTION CAFE - ABU HASSANIYA,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA2486,KAIFIK COFFEE - SHARQ SOFRA TOWER,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2487,QUEENS REST - AVENUES PH 4,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2488,BONVEIN CAFE - ARDIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2489,JS BAKERY - SURRA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA249,FRUIT AND MORE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2490,LEGEND BOB - FARAH COMPLEX,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2492,SOUFRET ZUHAIR - CLOSED,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA2493,RENAIT SWEETS (EL DOORA) - QURAIN,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2494,XO FOODS - QURAIN,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2495,MISS DANAH - DAHIA ABDULLA SALEM,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA2497,MOLEN CAFE - KHAITAN,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2498,BAKALA - SALWA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2499,LAMAC - SAFAT ARDIYA,,AG,ONLINE SALES,,,,,,30,0.000,,true
CA2500,KARAK TARAK - JAHRA NEAR CO OP,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA2501,ASH COMPANY - SHARQ,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2502,MR.NAWAF - FIRDOSE,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2503,BAYAN FOODS - FARWANIYA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2504,MAYA - FOOD TRUCK - QORTOBA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2505,SNOW - FOOD TRUCK - SURRA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2506,FRESH MUNESH,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
CA2507,CHINA RESTAURANT - ABU HASANIYA BL 10,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2508,SALON MH - MOUSATAFA HAMDAN,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2509,AL ESTAZ BUTCHERY,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2510,BREAD & CAKE - OLD SOUK SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2511,FATAYAR UMMI - KUWAIT CITY,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2512,RUNCH - KUWAIT,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA2513,KALILA CAFE,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2514,UNITED PROTEIN CATERING COMPANY,,KD,KHALID GHANEM,,,,,,30,0.000,,true
CA2515,STEAM GYM - YARMOUK,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2516,HOLIDAY INN SUPERMARKET - OLD SUK SALMIYA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2517,NOVIKOV,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2518,TREND BURGER - SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2519,ANTIKA CAFE - SALMIYA,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
CA252,SHAHRABAN AQAILA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2520,NUTREEZE COMPANY,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2522,LE PALAIS,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2523,FLOWERSTORY BAKERY - HAWALLY,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2524,ARESTAN REST - SABAHIA BLK 3 STR 1 H600,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2525,DAMPA D NEST - ABU HALIFA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2526,FLAMENCO REST - QURRAIN,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2527,DONATION BAKERY,,AD,MOHAMAD ADNAN ABDALLAH,,,,,,30,0.000,,true
CA2528,GLADSOME REST - BNIED ALGAR,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2529,LIVING ROOM - AL KOUT MALL FAHEEL,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2530,PASTRO - SALWA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2531,BOUCHEE CAFE -HAWALLI BEIRUT STREET,,KD,KHALID GHANEM,,,,,,30,0.000,,true
CA2532,THE Q - ABU HASANIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2533,BUZINESSIUM GEN. TRD. CO - SHARQ,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2534,CRUST PIZZERIA - HAWALLY,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA2535,KHAN AJWAN GROUP (7 OUNCE),,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA2536,HOME BUSINESS (MA),,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA2537,PURA CAFE - REGGAI,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2538,MAMA JUZA - JABARIYA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2539,SWEET STORE - SHUWAIKH,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2540,AL FENDI - MAIDAN HAWALLI,,YY,YAZAN YOUSEF,,,,,,30,0.000,,true
CA2541,SIDRA AL KUWAIT - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2542,ORA Al ASIMA COMPANY,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA2543,FOULZ CAFE - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2544,AUTO STOP - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2545,QUZEENEE REST - AVENUES,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2546,TALABAT - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2547,PRIME FOOD CO. - FARWANIYA,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA2548,RUBYAN GEN TRAD CO - QIBLA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2549,CANOPY AL KUWAIT,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA255,BELLA ITALY,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2550,FARAH BITES - MAHBOULA BL 2 ST 207 BLD 57,,TK,OMAR AL JABI,,,,,,30,0.000,,true
CA2551,BURGER WAY - SALMIYA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2552,MOWASAT HOSPITAL - SALMIYA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2553,TOM & JERRY - SABAH ALAHMAD,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2554,CHOCO KW - ARDIYA NEAR QUICK RENTAL,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2555,URUK - ARDIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2557,DOMES KW - ABU HASANIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2558,HALAWIYAAT HUDAIDA,,JL,JALIL,,,,,,30,0.000,,true
CA2560,SOUK AL NASSIM,,JL,JALIL,,,,,,30,0.000,,true
CA2561,ABRAJ AL KUWAIT,,JL,JALIL,,,,,,30,0.000,,true
CA2562,SA'AF AL KUWAIT,,JL,JALIL,,,,,,30,0.000,,true
CA2563,MISHAEKH,,JL,JALIL,,,,,,30,0.000,,true
CA2564,SOUK BEST AL MARKESE,,JL,JALIL,,,,,,30,0.000,,true
CA2565,HOT CHOCOLATE - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2566,CITY TOWER HOTEL - SHARQ,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA2567,MARIYS REST,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2568,J JUICE - BNIED ALQAR,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2569,KETONE - QURAIN,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA2570,PURE CAFE - ARDIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2571,FOOD TRUCK-AL QURRAIN,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2572,ALARABIYA PASTRY - QURAIN,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2574,AL TABAQ AL JAMEEL - HAWALLY,,MB,MOHAMAD SAEED,,,,,,30,0.000,,true
CA2575,COFFEE CO - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2577,CAKESCO - JABARIYA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2578,10-20 BUTCHERY,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2579,LAVATERA - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2580,BOYANT - GRAIN BLD 95070844,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA2581,FOOD COURT - SALMIYA MARINA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2582,MASNA DR ASWAQ - QURRAIN,,JL,JALIL,,,,,,30,0.000,,true
CA2583,ROBBINS CAFE & BISTROW - BENIED AL QAR,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
CA2584,MARKAAT ALAMIYAH CO,,JL,JALIL,,,,,,30,0.000,,true
CA2585,SWEET & CUP - MAIDAN HAWALLY,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA2586,SWIPE RESTAURANT,,AA,RANEEM W M ALTUTEY,,,,,,30,0.000,,true
CA2587,BOB DOTS BURGER - KUWAIT CITY SQURE BUILDING,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2588,SUGERED PASTRY - KUWAIT CITY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2589,HAKIM TOKRI SHOP - SALMIYA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA259,KEFAN JUICE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2590,"SUGARD - ABU FATIRA, B-1",,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2591,HUQQAH CAFE REST - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2592,TALAH CAFE - ALHAFEEZ MALL,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2593,PURA CAFE - RIGGAI,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2594,CINTRO CAFE - SHARQ,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2595,MASH REST - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2597,THE BASE CAFE - KUWAIT CITY,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2598,DINZ - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2599,CAPPUCCHINO CAFE - SALMIYA,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA260,MAZAJI,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2600,LAMAZON DOH FORMARGE - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2601,CRAFTERS RESTAURANT-ARDIYA,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA2602,AL GHANIM CO -CADILLAC SHUWAIKH,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2603,ASHTAR - SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2604,FOOD EX,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA2605,FAIA JAPANESE REST - SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2606,MATES - BAYAN B/13 - ST/12 -H/37,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2607,NEW BREW - COFFEE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2608,PRIME PLUS KAIF,,AG,ONLINE SALES,,,,,,30,0.000,,true
CA2610,E NINE - QURAIN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2611,US EMBASSY IN KUWAIT,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2612,ENERGY FOODS,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2613,GOLD LOUNGE,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2614,PORT 21 - JABARIYA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA2615,Q PASTRY - HAWALY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2616,MUGSHOT CAFE,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2617,UNCLE FLUFFY JAPANESE BAKERY-QURRAIN,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2618,JOHSEPH PIZZA - MAHBOULLA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2619,ROME PIZZERIA & BURGER - SALMIYA BLOCK-2,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA262,AL MONISH,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2620,SOBHY KABER REST-HAWALLY,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA2621,THE NEST CAFE-SHUWAIKH,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
CA2622,LONDON CAFE-FAHAHEEL,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA2624,CHECKMATE CAFE-ABU HALIFA ALSHIRA MALL,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2625,ROLLYS BAKEHOUSE PASTRY - GRAIN,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA2626,MONA AL FOZAN,,ME,NADER ADLY FARHAT,,,,,,30,0.000,,true
CA2627,ESSA GULF - JALEEB,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2628,SIMPLE CUP -SHARQ,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2629,WAFULL - KUWAIT CITY,,ME,NADER ADLY FARHAT,,,,,,30,0.000,,true
CA2630,DIET KITCHEN - QURAIN,,AN,AHMAD AL NADEY,,,,,,30,0.000,,true
CA2632,MALA CAFE - FAHAHEEL,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2633,ERA COFFEE-FAHAD AL AHMAD,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2634,CHILLOUT CAFE - JAHRA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2635,ELIYA - ARDIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2636,MEAT CHOP,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2637,FLO CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2639,ZN BURGERS - SABAH SALEM BL 3 ST304,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2640,YUM STATION - EGAILA(89 MALL),,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA2641,L OPERA - SALHIA COMPLEX,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA2642,AL AMIRA,,JL,JALIL,,,,,,30,0.000,,true
CA2643,HUMBUSH RESTAURANT,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2645,DIET FOOD - QURAIN,,MN,MANU VARGHESE,,,,,,30,0.000,,true
CA2646,PIZZERIA CARO-SALMIYA CITY CENTER,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2647,WASHACHOCO - QURRAIN,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA2648,CHECK CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2649,NAIL STATION SALON,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA265,EXTRA JUICE,,X,OFFICE,,,,,,30,0.000,,true
CA2650,TEAMS CAFE CO -,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2651,GROUP SIX UNITED,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2652,I CAFE,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2653,VEE CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2654,ONE LIFE,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2655,FIRED REST,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2656,CURE RESTAURANT-SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2657,KUSH - AHMADI,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2658,RITROVO REST - SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2659,LAUANDAR - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2660,PINK PANTHER,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2661,CASA ROSA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2663,TAZWEED - ARDIYA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2664,TAMUR STREET,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2665,COCO LUXURY - SALMIYA OLD SOUK,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2666,LAILA CAFE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2667,MAYAR REST - SHARQ,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA2668,DINETTE REST -KUWAIT CITY,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA2669,BURNT TOAST - FAHAHEEL,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA2670,AL YUNUS LOUNGE,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA2671,OFFLICE RESTAURANT-SHARQ,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2672,ZWARAH SWEET-AVENUES,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2673,ARGAN AL BIDA HOTEL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA2674,TOUCH CAFE-ARDIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA2675,COCONUT REST-BOULEVARD SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2676,LUSSO CAFE,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2677,MEAT HOOK BUTCHERY-QURRAIN,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2678,MB CHOCOLATE,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
CA268,FURGELI,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA2680,BOA CAFE-SALMIYA TARRAS MALL,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2681,GENTLE ETPOLI,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2682,SHRIMP WEDDING - QURRAIN,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA2683,AZTECA SALMIYA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2684,OF COURSE - SHUWAIKH,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2685,THE CLUB CAFE - SALMIYA,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2686,BUONA REST-KUWAIT CITY,,SV,SHAIJU VAZHAPPILLY,,,,,,30,0.000,,true
CA2687,CIGAR LOUNGE 21 - KUWAIT CITY,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2688,CH RESTAURANT-SHARQ,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2689,BARKAT GOURMET,,AG,ONLINE SALES,,,,,,30,0.000,,true
CA2690,BOCA SWEETS AND PARTIES,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2691,B-BURGER,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2692,DANA AL BAHAR REST - SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2694,DIET N BITE-MANGAF,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2695,TOSSED-KUWAIT CITY,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA2696,BUNA CAFE-ARRAYA CENTER SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA2697,CHOCOLATE ICE CAFE-QURRAIN,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA2698,BARAKA-SHAAB,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA2699,MAMA'S CHICKEN-QURRAIN,,BK,BILAL KHATIB,,,,,,30,0.000,,true
